train,validation
1.9646341350734435,584.2086679826782
1.9480338790511613,584.2216770283226
1.9289273419377087,584.2334309943361
1.9147694212121418,584.2217954946087
1.8972723501842839,584.1849288865894
1.8903617260869747,584.186333064542
1.8761680782530545,584.1833251415547
1.8612069244795688,584.2191283979791
1.845314385397251,584.2233243218595
1.8330001221945489,584.1880221959984
1.826158857919657,584.1671452087921
1.811742089689219,584.2442431931377
1.801389071667694,584.19877505017
1.7847590673451985,584.2095663919221
1.7773721023660871,584.2225142510929
1.7631513947759287,584.204660892217
1.7519048277859521,584.2158650183692
1.7344246668466843,584.2202205824016
1.7249539096078945,584.1692097452429
1.7156594609787301,584.1875630731507
1.7049332239208774,584.1398163865018
1.6900987549731061,584.1073171400699
1.6724135952156491,584.1049103444707
1.6571925577719642,584.093214180511
1.6393048071976126,584.0969117050178
1.6195870129045211,584.104346336836
1.6057060106384706,584.134289432728
1.5951665305043978,584.1421133468149
1.5823721201533987,584.139071947211
1.5677789123658836,584.1866118417133
1.557369002494793,584.2126781265368
1.543682058620191,584.1719237600934
1.5337980619301732,584.175132631535
1.5243448301089748,584.1742514494737
1.5116117886994986,584.1308609689208
1.5029285356865816,584.1286542906474
1.4915914213106276,584.1402192949853
1.4761275599856016,584.1438458238279
1.4643538089742671,584.1402373100684
1.4567670329260853,584.1422440196709
1.443786330536046,584.1596051461414
1.428761623996527,584.1507777499345
1.421463615109105,584.1431549395121
1.4047991296268203,584.1510928464749
1.3972030398853064,584.1369758715775
1.383710872111532,584.1652719926285
1.3749338208552784,584.1463206499327
1.363805051015132,584.146527601114
1.3537622861019736,584.1382831608605
1.3412745723471344,584.1289040731444
1.331361515423118,584.011325632982
1.3212757751128708,584.0284355662295
1.3061242325780784,584.0391423632079
1.2916459969266647,583.9970154130152
1.282978880343968,583.9934041152918
1.276450446853955,583.9901936977915
1.265819837063628,583.9892448395267
1.2535109574594712,583.9829314798229
1.2391932532713283,583.9755100969307
1.2301569357233186,583.9790005171109
1.2203947643238717,583.9603512955084
1.2159445327424976,583.9764474714908
1.2093345475649921,583.9222168422017
1.1980858429379238,583.9293071699695
1.1873220500469681,583.9387289141492
1.1759555849837349,584.0497299803815
1.1667501152829025,584.0531401106881
1.1567358558141012,584.0709718336955
1.1509039823108966,584.0875084817718
1.141360440769237,584.0933612125501
1.1308347748123448,584.083130883179
1.1208365151677506,584.0797207260794
1.1113209872487728,584.0247911849777
1.1046240092669302,584.0207717615822
1.0977196906479023,584.0007408097898
1.091819630864946,583.997058714031
1.0857569793498623,583.9950520014092
1.0763674039447118,583.9920687332005
1.0675006506709679,583.9960819266917
1.0611438468304444,583.9944679246933
1.053046592444783,584.002329074264
1.043406927490606,583.9973318584128
1.0370192822496789,583.9760079075265
1.032737511215912,583.9742061243762
1.025998177485257,583.9586304486776
1.0167629816429757,584.1119891121105
1.0121145075668743,584.1272835280557
1.0028308470818625,584.1230347576562
0.9987498379167254,584.1313994190384
0.9901903573450309,584.1289924715786
0.9843095422693454,584.1126996997904
0.974373470335547,584.1165200680842
0.9691360254712041,584.117936676607
0.9601922616092514,584.099775473607
0.9535196182801947,584.0971123624524
0.9423726754828146,584.099440879413
0.9339923928198158,584.0251410801591
0.929342581208948,584.0271477048706
0.9231911379675062,584.0268222009912
0.913977829592004,584.0257737614354
0.9081599302518355,584.0001157343976
0.8991807926592856,583.9989125450996
0.8922069894078694,583.9838830585751
0.8860589455604511,583.9844614026688
0.8811302370656401,583.9851388771744
0.876098166173754,583.9940421168926
0.8725081453276153,583.9913400734265
0.8653035480369186,584.0020086526063
0.8616196901276286,584.0087114426889
0.8559717190695009,584.0100207380581
0.8481366047460112,584.0707163003284
0.8437391315290963,584.0676236432315
0.8382344152057042,584.1355629125686
0.8319771853337468,584.1423630626078
0.8289337063233861,584.1523682458583
0.8229702177836011,584.1523399148222
0.8184531027730635,584.1783521722252
0.8085671126070145,584.1805597392179
0.8004762274965563,584.1771202972158
0.7956928226967775,584.1900583115951
0.791798507773722,584.1902590535683
0.7872548704892105,584.1682346220241
0.7823198133979503,584.1655131860762
0.7756244898834364,584.1509442877986
0.7705990405901497,584.1419041986916
0.7641079960888706,584.1455302967715
0.7579120698879332,584.1525504930041
0.7498889291373543,584.1563059900569
0.7445711972697407,584.1621226780829
0.7386991069862372,584.1707806665604
0.7336971124901625,584.1820610826724
0.7278184416522463,584.1805572114976
0.7243772188375918,584.1837391610419
0.7183629431114535,584.1843731669061
0.7145264254709496,584.1756718544701
0.7103779200813696,584.1740928465505
0.7060400629602852,584.1750395590836
0.7002333021313386,584.1782253106287
0.6947395096026802,584.174021058917
0.6891530097537155,584.169273619045
0.6853737477217305,584.168069146445
